Start Date	End Date	Response Type	IP Address	Progress	Duration (in seconds)	Finished	Recorded Date	Response ID	Recipient Last Name	Recipient First Name	Recipient Email	External Data Reference	Location Latitude	Location Longitude	Distribution Channel	User Language	Q_RecaptchaScore	What is your Prolific ID?	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Name as many countries as you can in the next 30 seconds.	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Name as many types of fruit as you can in the next 30 seconds.	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Name as many dog breeds as you can in the next 30 seconds.	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	Similar	Different	Batch number
6/8/23 15:21	6/8/23 15:31	IP Address	68.201.19.50	100	592	TRUE	6/8/23 15:31	R_2ExWeu504upHFpy					33.9519	-98.5145	anonymous	EN	0.899999976	5e1643c3271305c216555087	10.125	10.125	12.504	1	0	0	7.102	0	0	0	7.229	0	0	0	7.35	0																	"America, Asia, Europe "	2.613	2.613	30.113	1	Pioneers	Ballroom	Rambler	Thankful	Outlaws	Ground	Change	Thankful	0	0	17.916	0	0	0	11.796	0	0	0	9.447	0	0	0	11.01	0																	"Apple, orange, watermelon, grape, kiwi"	3.486	3.486	30.011	1	Monroe	Symphony	Verona	Sugar	Light	Dance	Tales	Dance																	0	0	9.852	0	0	0	7.687	0	0	0	7.102	0	0	0	6.76	0	"German shepherd, corgi,  poodle, jack Russell"	2.799	28.492	30.107	4	Rumble	World	Happy	Luck	Drink	Faith	Faith	World	6	4	Batch 1
6/8/23 15:24	6/8/23 15:32	IP Address	24.136.6.237	100	495	TRUE	6/8/23 15:32	R_2cBqr6kfX4lZsFo					41.8482	-87.6521	anonymous	EN	1	59ee22ec5de9b000017ed797																	6.182	6.182	6.704	1	0	0	7.976	0	6.533	6.533	6.944	1	0	0	6.518	0	Mexico Cuba Ghana Togo Brazil china korea Japan India Indonesia USA Russia Uk Jamaica 	0.84	0.84	30.011	1	Change	Thankful	Ballroom	Lonesome	Change	Rambler	Outlaws	Pioneers	0	0	10.898	0	0	0	7.06	0	0	0	7.149	0	0	0	7.401	0																	Apple banana cherry pear mango guava lychee plum date strawberry blueberry blackberry grape peach 	2.239	2.239	30.11	1	Monroe	Symphony	Dance	Sugar	Light	Light	Derby	Verona																	0	0	7.201	0	0	0	11.667	0	0	0	26.846	0	0	0	6.954	0	Dachshund golden retriever chihuahua bulldog pit bull 	1.356	1.356	31.67	1	Rumble	Happy	Luck	Lost	World	Faith	Happy		7	6	Batch 1
6/8/23 15:22	6/8/23 15:33	IP Address	75.110.60.28	100	645	TRUE	6/8/23 15:33	R_9STavD5Y3upBvnb					35.3742	-77.4173	anonymous	EN	1	5d1ea7e579b687001af802c6																	0	0	8.828	0	0	0	8.987	0	0	0	7.043	0	0	0	6.911	0	"usa, africa, china, japan, "	2.705	2.705	30.115	1	Change	Ground	Thankful	Ballroom	Outlaws	Ballroom	Thankful	Pioneers	0	0	12.754	0	0	0	7.464	0	0	0	7.25	0	0	0	6.938	0																	"apple, orange, strawberry, banana, blueberry, blackberry, "	2.382	2.382	30.014	1	Symphony	Sugar	Dance	Sugar	Tales	Tales	Verona	Monroe	0	0	10.61	0	0	0	7.335	0	0	0	9.302	0	0	0	7.916	0																	"poodle, shitzu, g"	5.745	5.745	30.119	1	Poem	Rumble	Luck	Happy	Drink	Faith	Luck	World	5	6	Batch 1
6/8/23 15:17	6/8/23 15:33	IP Address	75.172.83.25	100	935	TRUE	6/8/23 15:33	R_2rScxp9wjlROQ2E					47.5364	-122.278	anonymous	EN	1	6060bdd2935a3eb3bdcdb835																	0	0	12.034	0	0	0	10.334	0	0	0	13.588	0	0	0	10.167	0	"USA, ITALY, GERMANY, FRANCE, "	7.245	7.245	30.014	1	Change	Thankful	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful																	0	0	17.921	0	0	0	7.534	0	0	0	8.783	0	5.339	5.339	8.449	1	"PEAR, APPLE, MELON, GRAPES, BANANA, STR"	2.632	2.632	30.011	1	Monroe	Symphony	Dance	Dance	Light	Tales	Derby	Verona	0	0	10.173	0	0	0	9.147	0	0	0	9.916	0	0	0	7.002	0																	"GOLDEN RETRIEVER, HUSKY, "	3.739	3.739	30.008	1	Poem	Rumble	Luck	Lost	Happy	Faith	World	Drink	10	7	Batch 1
6/8/23 15:23	6/8/23 15:35	IP Address	144.163.65.115	100	663	TRUE	6/8/23 15:35	R_2Y3sSkcTAxDhOj5					33.5879	-86.3384	anonymous	EN	1	63c729dc513a1d0918f99d98	0	0	13.797	0	0	0	10.072	0	0	0	9.046	0	0	0	8.412	0																	usa mexico canada  	5.725	5.725	30.015	1	Change	Ballroom	Rambler	Lonesome	Outlaws	Rambler	Change	Outlaws																	0	0	11.801	0	0	0	8.84	0	0	0	8.91	0	0	0	12.337	0	apple banana pear peach 	5.725	5.725	30.108	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Monroe	Derby	0	0	11.668	0	0	0	8.903	0	0	0	7.747	0	0	0	7.673	0																	weimerainer pit hound 	6.45	6.45	30.114	1	Luck	Rumble	Happy	Poem	Happy	Faith	Lost	Poem	5	7	Batch 1
6/8/23 15:19	6/8/23 15:36	IP Address	68.192.196.112	100	1056	TRUE	6/8/23 15:36	R_3KqmZz6euVlneYF					40.7974	-73.4063	anonymous	EN	1	614bbf1e7de43dee7386fe3f																	0	0	9.652	0	0	0	7.445	0	0	0	9.012	0	0	0	12.223	0	"United States, Canada, Algeria, United Kingdom, "	4.43	4.43	30.113	1	Outlaws	Ground	Ballroom	Ballroom	Change	Rambler	Pioneers	Thankful	0	0	21.918	0	26.787	26.787	34.309	1	0	0	7.44	0	0	0	94.352	0																	"apple, grape, banana, cucumber, "	1.81	1.81	30.016	1	Monroe	Symphony	Dance	Sugar	Tales	Light	Verona	Verona																	37.006	37.006	45.912	1	0	0	8.335	0	4.803	6.081	14.426	2	0	0	12.213	0	"Caucasian, Bulldog, Labrador, "	1.91	2.336	30.015	2	Poem	Rumble	Rumble	Luck	Drink	Faith	Happy	World	11	6	Batch 1
6/8/23 15:19	6/8/23 21:00	IP Address	76.157.202.173	100	20435	TRUE	6/8/23 21:00	R_x0pOmZ5rItTWsLL					42.2739	-89.0474	anonymous	EN	1	5eaf2b7e05ff7862e21e9d3b																	0	0	7.755	0	0	0	7.349	0	0	0	7.861	0	0	0	9.889	0	"USA, France, Germany, Russia, Ukraine, Cananda, China, Africa, "	3.165	3.165	30.109	1	Change	Ground	Lonesome	Ground	Rambler	Rambler	Pioneers	Thankful	0	0	9.401	0	0	0	7.172	0	0	0	9.805	0	0	0	7.131	0																	"apple, bananas, orange, pear, grapes, watermelon, melon, cantaloupe, kiwi, strawberries, "	3.75	3.75	30.112	1	Monroe	Symphony	Dance	Sugar	Light	Light	Verona	Tales																	0	0	8.561	0	0	0	7.48	0	4.93	4.93	6.82	1	0	0	6.978	0	"Bull dog, Labador retrevier, Pit Bull, c"	5.083	5.083	30.113	1	Poem	Rumble	Lost	Lost	Drink	Faith	Faith	World	10	6	Batch 1
6/9/23 8:49	6/9/23 8:56	IP Address	76.20.21.226	100	386	TRUE	6/9/23 8:56	R_6QET2PjcRfyLhSx					39.1061	-121.6159	anonymous	EN	1	5f9cd80cf7610e1d87e07f13																	0	0	15.449	0	0	0	7.321	0	0	0	7.041	0	0	0	6.872	0	"United States, Mexico, Canada, United Kingdom, Whales, Iraq, Iran, Australia, Austria, Germany"	2.365	2.365	30.116	1	Ground	Change	Outlaws	Change	Pioneers	Lonesome	Change	Ground	0	0	7.981	0	0	0	11.372	0	0	0	7.049	0	3.068	3.068	6.972	1																	"banana, pear, strawberry, melon, watermelon, avacado, tomato, dragonfruit, oranges"	2.621	2.621	30.112	1	Derby	Light	Dance	Sugar	Symphony	Light	Derby	Monroe																	5.432	5.432	12.71	1	0	0	7.783	0	7.737	7.737	8.702	1	0	0	7.419	0	"Dalmation, Golden retiever, chocolate labador"	1.686	1.686	30.008	1	World	Lost	Rumble	Faith	Drink	Poem	Happy	Happy	4	1	batch 2
6/9/23 8:48	6/9/23 8:56	IP Address	152.86.73.113	100	442	TRUE	6/9/23 8:56	R_2uICGuW8XEwZWdA					36.3125	-82.377	anonymous	EN	1	63d7d94fae99e0f8ef791390	0	0	9.196	0	0	0	6.951	0	0	0	19.896	0	0	0	6.941	0																	"America, Peru, China, Italy, Germany, Ireland, England, Scotland, Spain, Brazil, Uraguay, Russia, Japan, "	1.683	1.683	30.012	1	Change	Ground	Ballroom	Lonesome	Ground	Lonesome	Pioneers	Thankful																	0	0	13.738	0	0	0	7.009	0	0	0	14.726	0	0	0	6.836	0	"apple, tomato, grape, banana, watermelon, pineapple, kiwi, strawberry, melon, blueberry, raspberry, blackberry, orange, lemon, lime, "	1.594	1.594	30.006	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona																	0	0	7.618	0	0	0	15.014	0	0	0	6.739	0	0	0	7.054	0	"poodle, lab, cocker spaniel, husky, australian shepherd, beagle, german shepherd, "	2.01	2.01	30.012	1	Poem	Rumble	Lost	Luck	Poem	Faith	Happy	World	11	10	batch 2
6/9/23 8:50	6/9/23 8:58	IP Address	107.77.205.184	100	512	TRUE	6/9/23 8:58	R_2QfAx3AbGiGtEld					47.6034	-122.3414	anonymous	EN	0.899999976	61158ba946af0dc7c3a6c5fd	3.002	3.002	9.519	1	0	0	7.439	0	0	0	16.979	0	0	0	7.171	0																	Isarael Congo France Fiji i	2.854	2.854	30.109	1	Change	Ground	Ballroom	Lonesome	Lonesome	Rambler	Thankful	Thankful																	3.327	3.327	12.317	1	0	0	7.932	0	0	0	10.358	0	0	0	10.431	0	Apple grapes watermelon cherries pears bananas kiwi peach 	3.969	3.969	30.122	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona																	5.099	5.099	7.477	1	0	0	10.78	0	2.388	2.388	13.897	1	6.771	6.771	7.86	1	Corgi lab dachshund terrier pit bull german shepherd 	2.015	2.015	30.016	1	Poem	Poem	Luck	Happy	Drink	Faith	World	Lost	10	7	batch 2
6/9/23 8:49	6/9/23 9:00	IP Address	172.59.217.15	100	675	TRUE	6/9/23 9:00	R_1lrWbfdZZgX5f5u					35.2369	-80.8957	anonymous	EN	0.899999976	6029fbe69d62524074a994ac	0	0	7.515	0	0	0	6.94	0	0	0	6.763	0	0	0	6.627	0																	"USA, Canada, Denmark, Sweden, UK, Turkey, Bulgaria, Mexico, Brazil, Germany, France, Bel"	2.064	2.064	30.008	1	Change	Ballroom	Change	Ground	Outlaws	Lonesome	Pioneers	Thankful	0	0	10.089	0	0	0	10.026	0	0	0	7.042	0	0	0	6.805	0																	"Mango, banana, orange, blueberry, apple, pear, pineapple, melon, "	0	0	30.042	0	Monroe	Verona	Dance	Dance	Light	Tales	Derby	Symphony																	0	0	11.318	0	0	0	7.42	0	3.825	3.825	9.603	1	0	0	17.352	0	"Jack Russel, Greyhound, Lab, Poodle, Doberman, Corg"	2.351	2.351	30.106	1	Poem	Rumble	Lost	Luck	Drink	World	Faith	Poem	4	10	batch 2
6/9/23 8:54	6/9/23 9:02	IP Address	73.55.117.51	100	506	TRUE	6/9/23 9:02	R_2y9KF4B1EiEtE7h					27.8774	-81.6221	anonymous	EN	0.899999976	5591cf2dfdf99b62fdfd6bba																	0	0	8.424	0	0	0	8.525	0	0	0	9.073	0	0	0	7.326	0	Canada Mexico Ireland Spain Russia China Japan 	2.462	2.462	30.115	1	Change	Ground	Lonesome	Ballroom	Outlaws	Rambler	Pioneers	Thankful																	0	0	8.237	0	0	0	9.743	0	0	0	12.234	0	0	0	10.669	0	apple banana orange peach lime lemon grape pem	2.001	2.001	30.109	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona																	0	0	8.804	0	0	0	7.721	0	0	0	7.603	0	0	0	7.704	0	retriever hound terrier bulldog pincher great dane c	2.623	2.623	30.007	1	Poem	Rumble	World	Lost	Drink	Faith	Happy	Luck	11	8	batch 2
6/9/23 8:54	6/9/23 9:03	IP Address	64.191.56.48	100	546	TRUE	6/9/23 9:03	R_2fjHXtym4D8AWd8					33.5637	-83.1702	anonymous	EN	1	614e3f7def73ee04e730819e	0	0	13.605	0	0	0	9.117	0	0	0	21.77	0	0	0	8.487	0																	"canada, mexico, france, england, germany, italy, "	1.676	1.676	30.025	1	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful																	0	0	13.751	0	0	0	10.158	0	0	0	9.121	0	0	0	7.904	0	"banana, blueberry apple, orange, strawberry, kiwi, pi"	1.695	1.695	30.116	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona	0	0	20.07	0	0	0	14.082	0	0	0	18.069	0	0	0	11.42	0																	"dalmatian, lhasa apso, beagle, great dane, bi"	2.45	2.45	30.019	1	Poem	Rumble	Lost	Luck	Drink	Faith	Happy	World	12	12	batch 2
6/9/23 8:52	6/9/23 9:03	IP Address	70.106.219.230	100	663	TRUE	6/9/23 9:03	R_3EDXkkJWfUDhGK9					39.018	-77.539	anonymous	EN	1	614e8713ba7000ac40031538	0	0	13.708	0	0	0	11.841	0	0	0	9.53	0	0	0	10.086	0																	"Italy, Spain, Sweden, Denmark, Finland, Germany, Canada, Thaila"	2.4	2.7	30.014	2	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful																	0	0	15.992	0	0	0	9.977	0	0	0	12.358	0	0	0	17.101	0	"apple, strawberry, banana, grapes, peach, plum, apricot,"	0	0	30.007	0	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona																	0	0	24.3	0	0	0	7.97	0	0	0	15.461	0	0	0	15.784	0	"poodle, doodle, chow chow, Rhodesian ridgeback, mutt, "	2.278	2.278	30.107	1	Faith	Rumble	Lost	Luck	World	Faith	Happy	World	11	11	batch 2
6/9/23 8:56	6/9/23 9:03	IP Address	172.126.218.144	100	450	TRUE	6/9/23 9:03	R_1f6DbL6WnkUzcxr					38.9683	-95.2695	anonymous	EN	0.899999976	647646d36a03e83a98e2d56b	0	0	6.859	0	0	0	7.367	0	0	0	6.832	0	0	0	6.796	0																	"usa, mexico, cuba, england, germany, neitherlands, russia, turkey, china, japan, tiw"	1.356	1.356	30.118	1	Change	Ballroom	Ballroom	Lonesome	Outlaws	Ground	Pioneers	Ground																	0	0	7.801	0	0	0	7.094	0	0	0	6.991	0	0	0	6.944	0	"apple, orange, pinnapple, grape, kiwi, pear, watermelon, cantelope"	1.871	1.871	30.006	1	Monroe	Verona	Symphony	Sugar	Dance	Tales	Derby	Verona	0	0	9.52	0	0	0	7.05	0	0	0	7.524	0	0	0	7.085	0																	"shitz zue, dalmation, snouzer, doodle, bulldog, douch hound, beagal, wi"	2.631	2.631	30.008	1	Luck	Rumble	Poem	Poem	Drink	Faith	World	Happy	7	6	batch 2
6/9/23 8:56	6/9/23 9:03	IP Address	47.232.76.133	100	434	TRUE	6/9/23 9:03	R_2Cd1j2jqdsPlVhP					38.2795	-90.4118	anonymous	EN	0.899999976	6109bf65591bce0e843d5e22	0	0	8.084	0	0	0	7.459	0	0	0	7.369	0	0	0	7.507	0																	"USA, Canada, China, Italy, Poland, Germany, Spain, Portugal, "	1.99	1.99	30.126	1	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful																	0	0	14.935	0	0	0	11.23	0	0	0	10.567	0	7.396	7.396	7.945	1	apple. pear lime kiwi strawberry grapefruit orange nectarine ban	1.175	1.175	30.019	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona																	0	0	7.548	0	0	0	8.432	0	0	0	7.93	0	0	0	7.951	0	"Pug, Puggle, border collie, brussels spaniel, "	1.842	1.842	30.124	1	Poem	Rumble	World	Luck	Drink	Faith	Happy	Happy	11	11	batch 2
6/9/23 8:52	6/9/23 9:04	IP Address	173.27.229.125	100	712	TRUE	6/9/23 9:04	R_2yq1aiWIpcsZDwm					41.3143	-93.588	anonymous	EN	1	5ee0e5063f7f190b2b3f3b14	0	0	21.416	0	0	0	24.776	0	0	0	31.224	0	0	0	30.164	0																	"france, united states, spain, portugal, england, canada, australia, mexico, brazil, argentina, "	2.132	2.132	30.118	1	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful	0	0	46.097	0	0	0	23.642	0	0	0	27.651	0	0	0	33.269	0																	"orange, banana, apple, pineapple, cherry, strawberry, grape, lemon, lime, kiwi, "	2.068	2.068	30.011	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona	0	0	11.71	0	0	0	16.458	0	0	0	20.659	0	0	0	35.335	0																	"chowchow, collier, labrador, golden retriever, bulldog, pit bul"	2.537	2.537	30.119	1	Poem	Rumble	Luck	Luck	Drink	Faith	Happy	World	11	12	batch 2
6/9/23 8:57	6/9/23 9:05	IP Address	172.56.96.9	100	490	TRUE	6/9/23 9:05	R_3stSl1hjk1WlMWn					28.0109	-82.4948	anonymous	EN	1	63d3ff13c170f19987725d18																	0	0	6.856	0	0	0	7.015	0	0	0	6.513	0	0	0	6.938	0	"united kingdom, russia, china, canada, africa, europe, "	1.321	1.321	30.117	1	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful	0	0	7.946	0	7.131	7.131	7.606	1	0	0	6.978	0	0	0	7.34	0																	"apple, pear, banana, strawberry, blueberry, tomato, peach"	2.2	2.2	30.115	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona	6.405	6.405	6.8	1	0	0	6.788	0	0	0	6.95	0	6.413	6.413	6.698	1																	"collie, doberman, rott, pitt, bulldog, "	1.653	1.653	30.115	1	Poem	Rumble	Lost	Luck	Drink	Faith	Happy	World	12	12	batch 2
6/9/23 8:57	6/9/23 9:05	IP Address	134.6.231.210	100	488	TRUE	6/9/23 9:05	R_qIVeZQVC1wCR61P					30.3608	-91.0917	anonymous	EN	1	5e9df5613feed4185ba408d2	2.193	2.193	6.779	1	6.434	6.434	6.994	1	3.99	3.99	7.047	1	1.815	6.566	7.081	2																	USA britain egypt canada mexico dominican republic spain portugal italy germany iceland finland denmark russ	1.652	1.652	30.009	1	Change	Ground	Ballroom	Lonesome	Outlaws	Pioneers	Pioneers	Thankful																	2.423	5.183	6.841	2	2.319	2.319	6.947	1	2.039	6.158	7.149	2	0.33	3.515	6.867	2	apple orange banana cherry mango tomato pear peach guava pineapple	1.825	1.825	30.01	1	Monroe	Tales	Dance	Sugar	Light	Light	Derby	Verona																	3.105	3.105	8.484	1	2.682	2.682	9.874	1	2.376	8.145	9.524	3	2.265	2.265	7.537	1	"Schnzuer, chichaua, german shepherd, husky, wiener dog, pameranian, "	2.357	2.357	30.017	1	Poem	Lost	Drink	Happy	Drink	Rumble	World	World	9	7	batch 2
6/9/23 8:59	6/9/23 9:06	IP Address	72.88.197.14	100	399	TRUE	6/9/23 9:06	R_2zZvGSjDOcvPOZE					41.0304	-74.2331	anonymous	EN	1	5731e4005b8b06000f7e36b3																	0	0	11.695	0	0	0	7.91	0	0	0	7.415	0	0	0	6.769	0	"USA, Canada, Mexico, CHina, Japan, India, England, Spain, Europe, Germany, Pol"	1.466	1.466	30.008	1	Ground	Change	Ballroom	Pioneers	Rambler	Outlaws	Pioneers	Thankful																	5.073	14.152	17.563	3	0	0	18.368	0	0	0	10.464	0	0	0	6.832	0	"banana, apple, watermelon, orange, pear, strawberry, blueberry, lemo"	2.8	2.8	30.115	1	Monroe	Symphony	Sugar	Sugar	Light	Dance	Derby	Verona																	0	0	17.421	0	0	0	8.073	0	0	0	12.353	0	0	0	8.223	0	"German Shephard, Collie, Boxer, SHitsui, Poodle, Weiner, "	1.273	1.273	30.011	1	World	Rumble	Lost	Luck	Faith	Happy	Happy	Faith	6	7	batch 2
6/9/23 8:59	6/9/23 9:06	IP Address	96.42.209.74	100	463	TRUE	6/9/23 9:06	R_1IzMGsQWDklqgUD					44.0484	-92.4948	anonymous	EN	1	61f2adfaa09e72f23cbaf9da	0	0	7.132	0	0	0	6.802	0	0	0	7.953	0	0	0	6.992	0																	"USA, Canada, Germany, Italy, Nigeria, Ghana, France, Sudan, Iraq, Israel"	2.049	2.049	30.007	1	Change	Ground	Ballroom	Lonesome	Outlaws	Outlaws	Rambler	Thankful	0	0	8.323	0	0	0	7.265	0	0	0	7.208	0	0	0	7.824	0																	"Orange, apple, strawberry, grape, mango, tomatoes,bana"	0	0	30.107	0	Monroe	Verona	Verona	Sugar	Light	Tales	Derby	Verona																	0	0	11.824	0	0	0	13.364	0	0	0	7.492	0	0	0	9.926	0	"German shepherd, golden retriever, bull dog, "	3.469	3.469	30.107	1	Poem	Rumble	Lost	Luck	Drink	Faith	Happy	World	10	10	batch 2
6/9/23 9:03	6/9/23 9:11	IP Address	98.49.213.177	100	496	TRUE	6/9/23 9:11	R_2w1f2mw5dC8PFHZ					40.296	-75.9894	anonymous	EN	1	62dea723c6db0370fd6c8229	0	0	8.834	0	0	0	7.076	0	0	0	7.907	0	0	0	7.01	0																	"Us, China, Spain, Italy, Mexico, Iran, "	2.599	2.599	30.011	1	Change	Change	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful																	0	0	7.136	0	0	0	7.202	0	0	0	7.769	0	0	0	8.842	0	"apple, orange, grapes, strawberry, pea"	2.313	2.313	30.014	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona	0	0	8.887	0	0	0	9.226	0	0	0	8.329	0	0	0	11.401	0																	"collie, german shepard, poodle, "	3.184	3.184	30.014	1	Rumble	Rumble	Luck	Luck	Faith	Faith	Faith	World	9	10	batch 2
6/9/23 9:06	6/9/23 9:12	IP Address	24.207.130.3	100	342	TRUE	6/9/23 9:12	R_pzLjnxZM938j9eN					38.6287	-90.1988	anonymous	EN	1	56bfba439f7a1e000afdcba9																	0	0	8.754	0	0	0	8.42	0	0	0	6.841	0	0	0	6.812	0	"italy, united states, canada, germany, austria, mexico, brazil, colombia, france, uk"	1.685	1.685	30.008	1	Change	Lonesome	Ballroom	Ballroom	Outlaws	Outlaws	Pioneers	Thankful	0	0	7.5	0	0	0	6.593	0	0	0	7.319	0	0	0	6.989	0																	"apple, pear, pineapple, melon, honeydew, cantalope, grapes, orange"	0.979	0.979	30.107	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Derby																	0	0	8.193	0	0	0	7.078	0	0	0	7	0	0	0	6.957	0	"shiba inu, dalmatian, golden retriever, labrador retriever, poodle, german shepard, "	1.416	1.416	30.112	1	Rumble	Rumble	Lost	Poem	Drink	Happy	Happy	World	10	7	batch 2
6/9/23 9:05	6/9/23 9:12	IP Address	162.196.37.248	100	449	TRUE	6/9/23 9:12	R_10AjGlk9Ctrd9XS					36.4566	-86.6638	anonymous	EN	1	5e9a753ccc244610ac6b0d87																	0	0	8.396	0	0	0	7.003	0	0	0	6.72	0	0	0	9.4	0	"colombia, peru, mexico, canada, belgium, france, germany, switzerland, australia, new zealand, guam, spain, denmark, norway, "	1.121	1.121	30.119	1	Thankful	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful	0	0	6.964	0	0	0	7.266	0	0	0	6.961	0	0	0	6.83	0																	"apple, orange, tangerine, banana, tomato, grape, strawberry, avocado, pear, "	0.989	1.269	30.01	2	Monroe	Verona	Dance	Sugar	Light	Symphony	Derby	Symphony																	0	0	11.902	0	0	0	11.955	0	0	0	11.511	0	0	0	12.433	0	"yorkie, golden retriever, collie, husky, labrador, chihuahua, lasa ap"	1.983	1.983	30.12	1	Poem	Happy	Lost	Lost	Drink	Faith	Happy	World	11	7	batch 2
6/9/23 9:02	6/9/23 9:12	IP Address	24.28.120.239	100	647	TRUE	6/9/23 9:12	R_3aX9XlZIGPqBX8d					32.7797	-96.8022	anonymous	EN	1	5f590fd00f0eec104b473961	0	0	8.851	0	0	0	10.885	0	0	0	8.809	0	0	0	13.432	0																	"brazil, uganda, italy, f"	1.499	1.499	30.011	1	Change	Ground	Ballroom	Lonesome	Outlaws	Thankful	Pioneers	Rambler	0	0	20.783	0	0	0	10.392	0	0	0	28.754	0	0	0	8.436	0																	"apple, orange, strawberry, kiwi, pineapple, blueerry, tomato, avocado, ceme"	2.074	2.074	30.012	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona	0	0	10.781	0	0	0	13.729	0	0	0	38.744	0	0	0	9.045	0																	"pug, german shepard, husky, chihauha, bulldog, french bulldog, "	2.242	2.242	30.024	1	Poem	Rumble	Lost	Luck	Drink	Faith	Happy	World	12	10	batch 2
6/9/23 9:06	6/9/23 9:13	IP Address	209.251.159.12	100	423	TRUE	6/9/23 9:13	R_2YlFi7htZd8TBvc					29.6825	-82.3606	anonymous	EN	1	5ff0e3319cc6b3ff560a1d4d																	0	0	7.165	0	0	0	7.445	0	0	0	7.041	0	0	0	9.085	0	"usa, canada, i dont know countries "	1.349	1.349	30.114	1	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful	0	0	11.943	0	0	0	7.134	0	0	0	6.904	0	0	0	7.379	0																	"strawberry, blueberry, banana, orange, peach,pear, watermelon, cantelope, tangerine, grap"	1.634	1.634	30.111	1	Monroe	Symphony	Tales	Sugar	Light	Dance	Derby	Verona	0	0	7.758	0	0	0	11.118	0	0	0	7.898	0	0	0	12.02	0																	"dalmations, chiuahua, corgi, mutt, bulldog, french bulldog, terrier, boston terri"	2.142	2.142	30.012	1	Poem	Rumble	Lost	Luck	Drink	Faith	Happy	World	11	11	batch 2
